Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
RFN-Nest,1.jpg,7.368103702022102,2.6958930152514706,0.6575516441691435,49.77277331163921,7.744365720068562,0.8189714181579963,2.11758335157883
RFN-Nest,2.jpg,7.20939663238208,2.17024751208752,0.6297014428144446,41.89617444128188,6.164510152777402,0.772704099004717,1.4239091963015909
RFN-Nest,3.jpg,7.214794455386779,3.4039172496510868,0.5918592323613443,43.972400591501994,9.380748625597771,0.7850222487060929,3.0892978172586445
RFN-Nest,4.jpg,7.427678894981087,2.838722527466137,0.6837235612757733,50.28538949865938,7.696579932483396,0.7969788675377352,2.568251846479021
RFN-Nest,5.jpg,7.340655351267254,2.4749963553538596,0.6551313591464845,48.22812914113089,7.091262634415909,0.8168865742917389,1.783258072188496
RFN-Nest,6.jpg,7.022110456565057,1.737891716038093,0.707846777128804,38.276464062306665,5.67473208114487,0.6895862300550301,1.969189501925881
RFN-Nest,7.jpg,6.9508756185666325,1.6462932956472203,0.6983013286478148,35.14570245286219,5.29021520581441,0.6644880235268947,2.5998377211660486
RFN-Nest,8.jpg,7.011557928942117,1.7341112465931248,0.6842201479139379,37.630751178969646,5.570242765321576,0.694004459123684,2.839495836238089
RFN-Nest,9.jpg,7.038144939651082,1.7563058617968963,0.7022941437214739,38.42978777661054,5.6527772288938545,0.6778638599917354,2.324967749293132
RFN-Nest,10.jpg,6.978386433892471,1.6408344295081196,0.6822129344965481,35.819742015645346,5.237675994432136,0.6646875582010763,2.689268225114841
RFN-Nest,11.jpg,6.942576451272377,1.64781516900218,0.6557893316134842,33.25836809684038,4.3891828592437205,0.7819391361097578,0.5320086507278654
RFN-Nest,12.jpg,6.899891043151737,1.603375756745655,0.6335718446053706,34.941074078379835,4.171287881647115,0.5940936479270709,0.17174087583245906
RFN-Nest,13.jpg,6.766457665850912,1.5086123421351816,0.5643106336916541,32.686097233804595,4.589838143248552,0.7796085762043822,1.6181466161759024
RFN-Nest,14.jpg,7.3742402810665855,5.010809959418263,0.5928657652984937,60.18368404665662,14.962025308180811,0.8953892413430473,5.994463615550497
RFN-Nest,15.jpg,7.345466135421326,3.274155958904293,0.5334335947966672,53.13888828290437,9.078334474091294,0.8690977046092729,4.1906055747495525
RFN-Nest,16.jpg,7.473564732143075,2.7364082607350952,0.6898704192784808,51.329695569386004,7.617092053831853,0.8064009456152377,2.1692334268444515
RFN-Nest,17.jpg,6.802331224829892,2.1756423717994733,0.5777163461899152,34.281656523940526,6.723946302551608,0.7479358552492021,2.584317580604445
RFN-Nest,18.jpg,6.740004872215257,2.001100651820792,0.6045405336521743,30.295706415118882,5.375916277244281,0.597748170622202,1.7046828403777068
RFN-Nest,19.jpg,7.194412499059534,1.8004201849242583,0.7476789714515221,44.34858551468234,4.870834565478969,0.7696075500127006,0.1219401989326276
RFN-Nest,20.jpg,6.760077740409462,1.579405818271609,0.6737127804187308,29.933159268159116,5.386276021420248,0.6149620320861027,8.812719693811992
RFN-Nest,21.jpg,5.95800397530909,1.3552513525038572,0.8583633531050641,29.893173553655686,4.310959525897655,0.7937193118768238,0.0659488798159569
RFN-Nest,22.jpg,6.714340078354518,1.742614955119932,0.7310804205286197,34.72927623356243,5.285604781585508,0.8000347320769885,0.46880058836689886
RFN-Nest,23.jpg,6.372169711312674,1.4035996956289976,0.8770397971215922,30.149060554983304,4.115280567337765,0.811687128361984,1.5251609374004793
RFN-Nest,24.jpg,6.5905964524277705,1.4330584147611232,0.7810145689812483,33.97843971097434,4.115680640523109,0.7946042260995125,0.3939561986459488
RFN-Nest,25.jpg,7.042644343522447,1.6575600363669185,1.0189025750969292,38.83650614047786,4.883405066259874,0.7561645602137728,1.2551568012149987
RFN-Nest,26.jpg,6.558812869878301,1.3356434784777946,0.7456739665208838,30.754797654016564,3.883498454209106,0.7962406820213083,0.22000280219931612
RFN-Nest,27.jpg,6.7083301535113415,1.4927423865948894,0.8187604167104208,34.64618701031951,4.536577282004867,0.8462535377079411,0.6063131035538437
RFN-Nest,28.jpg,6.5847578294618,1.4083046614190868,0.8726175323520952,31.59122779048438,4.193773565589356,0.7947387475562312,0.16989680049745884
RFN-Nest,29.jpg,5.857911077694395,1.399693103078204,0.727628266362949,31.859850806515084,4.820663749237558,0.7898332313297322,0.9271970987849264
RFN-Nest,30.jpg,6.124599455203436,1.3381437083447267,0.7269909961179768,26.77421843234347,4.384783565614685,0.7582158641473375,1.1446023467741808
RFN-Nest,31.jpg,6.933074613082318,1.528701416801109,0.9757631556910205,39.31660123181873,4.56538604226333,0.7859436544190648,0.3442455101868421
RFN-Nest,32.jpg,6.654065409289529,1.4320352014741882,0.8780199711530373,34.24764840261552,4.033459576250738,0.8249984454956227,0.22285996874828062
RFN-Nest,33.jpg,6.724772638950758,1.5379208737855112,0.7127663428418223,41.71262970847341,5.009270183611708,0.857056985542508,4.199848153831289
RFN-Nest,34.jpg,6.906754842785279,1.3932339673484815,0.9772569736078927,35.95674904732753,4.1898624983764785,0.7998602423284069,3.184636242368646
RFN-Nest,35.jpg,6.442075650575707,1.1318118877004157,0.7915612855445624,28.051318958379657,3.3237559137241592,0.8477619659030612,0.525844176297552
RFN-Nest,36.jpg,6.430102303994895,1.4386147986674975,0.8910343988825336,31.8027104224737,4.395212803956022,0.8539506972056119,0.28600312873451367
RFN-Nest,37.jpg,6.91781739001745,1.650451041613436,0.8959444982305584,36.26764496483245,4.784053160263355,0.7836337702546541,0.6550202013736155
